24.329299,121.73988499999996
24.6756122,121.75858619999997
24.6707283,121.76871970000002
24.8017284,121.81390850000003
24.7472416,121.69091890000004
24.6335776,121.71593239999993
24.6781364,121.60906219999993
24.5747615,121.47839810000005
24.668117,121.71285999999998
24.6926521,121.72863140000004
24.6325383,121.78978170000005
24.6318151,121.79128709999998
24.5211777,121.8327332
24.6718092,121.76747920000003
24.6293269,121.80695700000001
24.8436402,121.80495960000007
24.7490995,121.74686020000001
24.9005705,121.86227529999996
24.7356975,121.81614669999999
24.6792949,121.76666539999997
24.7711848,121.79820670000004
24.7545254,121.74708229999999
24.6654585,121.7423923
24.6773107,121.76100070000007
24.7584226,121.81481429999997
24.8214103,121.76951959999997
24.8171411,121.76795960000004
24.4262307,121.74931149999998
24.4666651,121.77960710000002
24.7244611,121.76317500000005
24.7260003,121.75731689999998
24.6760644,121.73130809999998
24.7519701,121.76427220000005
24.764129,121.7541152
24.665619,121.82720649999999
24.6658633,121.82867299999998
24.7794243,121.74496650000003
24.6732595,121.77291220000006
24.6825085,121.76830169999994
24.6215957,121.83454770000003
24.5760283,121.86900089999995
24.4655704,121.80033179999998
24.4672359,121.80118130000005
24.7541878,121.74313819999998
24.4378054,121.37983029999998
24.7188831,121.68750130000001
24.464965,121.80375389999995
24.6644194,121.7640437
24.8130527,121.7599778
24.6660179,121.65082959999995
24.6676884,121.65392150000002
24.7232605,121.72385180000003
24.5922406,121.85312650000003
24.6550203,121.76339170000006
24.6547852,121.76575300000002
24.4880169,121.42600990000005
24.7871788,121.75976459999993
24.5959851,121.8416052
24.5963579,121.83546380000007
24.7628117,121.72878579999997
24.8629826,121.82732550000003
24.8642161,121.82132079999997
24.679101,121.68833300000006
24.6180605,121.83073669999999
24.785836,121.75904100000002
24.689771,121.79224640000007
24.6962092,121.80031669999994
24.4452836,121.77765279999994
24.6615627,121.61866499999996
24.696675,121.81143700000007
24.72293,121.8000204
24.7700581,121.75488259999997
24.698913,121.77087180000001
24.7066136,121.77121620000003
24.7531326,121.75404279999998
24.7619228,121.75844370000004
24.5759487,121.84398620000002
24.733611,121.73730899999998
24.6397131,121.83208609999997
24.7442688,121.72287789999996
24.7503024,121.71460810000008
24.6138855,121.8533741
24.7515289,121.76583240000002
24.7540707,121.75434870000004
24.6927421,121.7724498
24.825115,121.82076299999994
24.6886931,121.76606900000002
24.7443612,121.79003820000003
24.7487706,121.78856589999998
