user_primary_key,total_time_taken_s1,total_attempt_cnt_s1,hint_cnt_s1,review_mode_s1,pretest_mode_s1,n_s1,total_time_taken_s2,total_attempt_cnt_s2,hint_cnt_s2,review_mode_s2,pretest_mode_s2,n_s2,total_time_taken,total_attempt_cnt,hint_cnt,review_mode,pretest_mode,n
-4959322719249280362,8.6875,1,0,0,0,16,NA,NA,NA,NA,NA,NA,14.161921708185053,1.094306049822064,0.10142348754448399,0,0,562
-4962330829366158369,10.666666666666666,1.1428571428571428,0,0,0,42,NA,NA,NA,NA,NA,NA,11.557251908396946,1.0687022900763359,0.05343511450381679,0,0,131
-4966712675047406690,9.709677419354838,1.6935483870967742,0.13978494623655913,0,0,186,30.562111801242235,1.6459627329192548,0.7701863354037267,0.037267080745341616,0.018633540372670808,322,22.844207723035954,1.696404793608522,0.6644474034620506,0.015978695073235686,0.007989347536617843,751
-4989986621051512491,29.157894736842106,1.7894736842105263,1.7105263157894737,0,0,38,NA,NA,NA,NA,NA,NA,22.63235294117647,1.5294117647058822,1.3970588235294117,0,0,68
-4992834581701983206,16.980198019801982,1.306930693069307,0.36633663366336633,0,0,101,NA,NA,NA,NA,NA,NA,21.903954802259886,1.5056497175141244,0.4576271186440678,0,0,354
-4996144209328896872,49.57142857142857,1.3571428571428572,0,0,0,14,NA,NA,NA,NA,NA,NA,45.5,1.3333333333333333,0.05555555555555555,0,0,18
-4999349048796911880,8.406015037593985,1.3082706766917294,0.05263157894736842,0.12030075187969924,0,133,15.69047619047619,1.2380952380952381,0,0.38095238095238093,0.023809523809523808,42,10.344036697247706,1.261467889908257,0.03211009174311927,0.14678899082568808,0.0045871559633027525,218
-5004027348784051979,17.92241379310345,1.353448275862069,0.41379310344827586,0,0,116,22.702380952380953,1.3571428571428572,0.17857142857142858,0,0.05952380952380952,84,36.18181818181818,1.4275184275184276,0.5282555282555282,0,0.014742014742014743,407
-5021576467486136395,25.012820512820515,1.7435897435897436,1.3974358974358974,0,0,78,NA,NA,NA,NA,NA,NA,22.875,1.631578947368421,2.9078947368421053,0,0,152
-5026397028509279997,31.09090909090909,1.3131313131313131,0.1111111111111111,0.16161616161616163,0,99,102.85714285714286,2.7142857142857144,0.2857142857142857,0,0,7,34.13422818791946,1.5324384787472036,0.40492170022371365,0.035794183445190156,0,447
-5030104960644394932,36.0625,2.1875,2.09375,0,0,32,NA,NA,NA,NA,NA,NA,24.993243243243242,1.695945945945946,0.9797297297297297,0,0,148
-5036579491521353516,9.45,1.3333333333333333,0.225,0,0,120,NA,NA,NA,NA,NA,NA,8.757352941176471,1.3235294117647058,0.19852941176470587,0,0,136
-5047682603507494686,39.529411764705884,2.6470588235294117,0.17647058823529413,0,0,17,41,1,1,1,0,1,26.922666666666668,2.3546666666666667,0.10666666666666667,0.0026666666666666666,0,375
-5053456602042659245,9.692307692307692,1.3076923076923077,3.5384615384615383,0.15384615384615385,0,13,NA,NA,NA,NA,NA,NA,14.50909090909091,1.4613636363636364,0.634090909090909,0.004545454545454545,0,440
-5089447162136566384,31.091428571428573,1.4457142857142857,1.1828571428571428,0,0,175,NA,NA,NA,NA,NA,NA,12.792865362485616,1.2105868814729575,0.35558112773302647,0,0,869
-5092025488173370645,8.1,1.2285714285714286,0.007142857142857143,0,0,140,20.68041237113402,1.2474226804123711,0.061855670103092786,0.38144329896907214,0.010309278350515464,97,17.68476357267951,1.7583187390542907,0.23992994746059546,0.0647985989492119,0.0017513134851138354,571
-5121446767695222044,7.548387096774194,1.3387096774193548,0.14516129032258066,0,0,62,11.32258064516129,1.5161290322580645,0.1935483870967742,0,0,93,10.384519350811486,1.264669163545568,0.12484394506866417,0,0,801
-5126117898024482509,19.528301886792452,1.5660377358490567,0.37735849056603776,0,0,53,34.10526315789474,1.4210526315789473,0.42105263157894735,0,0,19,37.06,1.3428571428571427,0.20857142857142857,0,0,350
-5135691198773848797,56.421052631578945,3.9473684210526314,3.3157894736842106,0,0,19,NA,NA,NA,NA,NA,NA,21.75,1.61328125,0.43359375,0,0,256
-5141002016706590443,3.946236559139785,1.0591397849462365,0.03225806451612903,0,0,186,NA,NA,NA,NA,NA,NA,5.464622641509434,1.0636792452830188,0.07311320754716981,0,0,424
-5176128765879462220,10.866666666666667,1.1333333333333333,0,0,0,60,30.75,1.5,1.3333333333333333,0,0,12,15.344569288389513,1.1535580524344569,0.22846441947565543,0,0,267
-5199835601191020488,32,1,0,0,0,1,NA,NA,NA,NA,NA,NA,16.682926829268293,1.2682926829268293,0,0,0,82
-5200157040168665677,58.791015625,1.81640625,0.462890625,0.015625,0,512,22.376975169300227,2.2641083521444694,0.2595936794582393,0,0,443,54.225903614457835,1.9504381161007667,0.5657174151150055,0.006845564074479737,0.0019167579408543264,3652
-5238619563394534857,15,1.1865284974093264,0.02072538860103627,0,0,193,13.480106100795757,1.6153846153846154,0,0.11936339522546419,0,377,18.104408352668212,1.5506573859242072,0.02397525135344161,0.042536736272235115,0,1293
-5267591442547546203,31.884615384615383,1.6923076923076923,0.09615384615384616,0.15384615384615385,0,52,NA,NA,NA,NA,NA,NA,15.742738589211617,1.3485477178423237,0.04149377593360996,0.16597510373443983,0,241
-5285910625321710058,78,1.3,2.3,0,0,20,24.228915662650603,1.4457831325301205,0.27710843373493976,0,0.0963855421686747,83,26.221991701244814,1.5726141078838174,0.7178423236514523,0.016597510373443983,0.016597510373443983,482
-5291348723797405880,13.157894736842104,1.1578947368421053,0,0,0,19,10.418181818181818,1.4,0,0,0.02727272727272727,110,8.930362116991644,1.3676880222841226,0.005571030640668524,0.06128133704735376,0.008356545961002786,359
-5310853443904034946,22.831460674157302,1.1573033707865168,0.4157303370786517,0,0,89,25.342105263157894,2.0526315789473686,3.9473684210526314,0,0,38,208.1284046692607,1.4202334630350195,1.2801556420233462,0,0,257
-5346655701339750748,54.84,1.32,2.16,0,0,25,NA,NA,NA,NA,NA,NA,37,1.65,2.4125,0,0,80
-5350919132197296917,35.9375,1.5625,0,0,0,16,27.330578512396695,1.3057851239669422,0.4132231404958678,0.10330578512396695,0,242,27.03835616438356,1.3150684931506849,0.29315068493150687,0.08493150684931507,0,365
-5363454300536657390,6.609756097560975,1.2682926829268293,0,0,0,41,NA,NA,NA,NA,NA,NA,11.636150234741784,1.3192488262910798,0.025821596244131457,0,0,426
-5367420432619702899,15.76923076923077,1.3846153846153846,0,0,0,13,NA,NA,NA,NA,NA,NA,21.482758620689655,1.2183908045977012,0.011494252873563218,0,0,87
-53879572217632185,31.9,2.966666666666667,1.9333333333333333,0,0,30,NA,NA,NA,NA,NA,NA,19.629213483146067,1.6741573033707866,3.061797752808989,0,0,178
-5403054629477080056,9.31868131868132,1.065934065934066,0.02197802197802198,0,0,91,NA,NA,NA,NA,NA,NA,11.270491803278688,1.0901639344262295,0.01639344262295082,0.11475409836065574,0,122
-5412891094072712005,17.842105263157894,1.2105263157894737,0.05263157894736842,0,0,19,NA,NA,NA,NA,NA,NA,17.842105263157894,1.2105263157894737,0.05263157894736842,0,0,19
-541837880784515159,65.5,1,0,0,0,2,NA,NA,NA,NA,NA,NA,15.954773869346734,1.0452261306532664,0.010050251256281407,0,0,199
-5418537834012171857,19.92156862745098,1.2450980392156863,0.24509803921568626,0,0,102,15.985507246376812,1.1690821256038648,0.43478260869565216,0.22705314009661837,0.004830917874396135,207,14.996240601503759,1.219298245614035,0.23684210526315788,0.05889724310776942,0.0012531328320802004,798
-5424050226291074402,24.5,1,0,0,0,6,18,1.3130841121495327,0.04205607476635514,0,0,214,18.177272727272726,1.3045454545454545,0.04090909090909091,0,0,220
-5426693001421643779,14.1,1.85,0.3,0,0,20,34.88785046728972,1.280373831775701,1.4953271028037383,0,0,107,23.6728624535316,1.3197026022304832,0.724907063197026,0,0,269
-5426847026121987775,12.903225806451612,1.1612903225806452,0,0,0,31,NA,NA,NA,NA,NA,NA,21.629834254143645,1.4033149171270718,0.09392265193370165,0,0,181
-54307012468058117,18.951219512195124,1.6829268292682926,0.1951219512195122,0,0,41,NA,NA,NA,NA,NA,NA,18.951219512195124,1.6829268292682926,0.1951219512195122,0,0,41
-5431212617920492298,22,3,0,0,0,1,NA,NA,NA,NA,NA,NA,17.463414634146343,2.5853658536585367,0.14634146341463414,0,0,41
-5437057494439378986,10.043478260869565,1.3405797101449275,0.2536231884057971,0,0,138,NA,NA,NA,NA,NA,NA,14.15324384787472,1.638702460850112,0.33557046979865773,0,0,894
-5437322717573208471,18.188760806916427,1.3674351585014408,0.3414985590778098,0,0,694,NA,NA,NA,NA,NA,NA,21.230447614363012,1.4513034923757993,0.559272011805214,0,0,4066
-5438337555184331002,9.782608695652174,1.0695652173913044,0.5217391304347826,0,0,115,8.109467455621301,1.349112426035503,0.0650887573964497,0.14497041420118342,0.008875739644970414,338,10.918228279386712,1.3185689948892674,0.19420783645655879,0.08347529812606473,0.0068143100511073255,587
-5445683867286567042,13.126086956521739,1.1021739130434782,0.10434782608695652,0,0,460,NA,NA,NA,NA,NA,NA,14.064046579330421,1.1542940320232897,0.1222707423580786,0,0,687
-5448289781531405302,16.40963855421687,1.6867469879518073,0.9036144578313253,0.3493975903614458,0,83,NA,NA,NA,NA,NA,NA,13.985074626865671,1.492537313432836,0.7810945273631841,0.24378109452736318,0,201
-5448837562762886231,15.090909090909092,1.2545454545454546,0.03636363636363636,0,0,55,NA,NA,NA,NA,NA,NA,22.81095406360424,1.3551236749116609,0.17137809187279152,0,0,566
-5458283218758589640,19.076923076923077,2,0.2692307692307692,0,0,26,NA,NA,NA,NA,NA,NA,22.93877551020408,2.377551020408163,1.6734693877551021,0,0,98
-5490265021861304449,58.25,6.25,2,0,0,4,NA,NA,NA,NA,NA,NA,31.75,3.125,0.5,0,0,16
-5499077238323277174,25.666666666666668,1.4761904761904763,1.3333333333333333,0,0,21,NA,NA,NA,NA,NA,NA,15.229813664596273,1.279503105590062,0.6024844720496895,0.031055900621118012,0.037267080745341616,161
-5509480667177677674,9.233333333333333,1.3666666666666667,0,0.26666666666666666,0,30,NA,NA,NA,NA,NA,NA,10.887147335423197,1.1598746081504703,0.05956112852664577,0.025078369905956112,0,319
-5511316958584617888,22.973684210526315,1.631578947368421,1.1710526315789473,0,0,76,13.70954356846473,1.1742738589211619,0.03319502074688797,0,0.012448132780082987,241,17.68717948717949,1.2705128205128204,0.15128205128205127,0,0.0038461538461538464,780
-55499136889607490,13.358024691358025,1.4197530864197532,0.012345679012345678,0,0,81,NA,NA,NA,NA,NA,NA,12.241206030150753,1.2160804020100502,0.03015075376884422,0.01256281407035176,0.005025125628140704,398
-5552724261623999392,7.524590163934426,1.2049180327868851,0.00819672131147541,0,0,122,13.717391304347826,1.0869565217391304,0,0,0.043478260869565216,46,17.678571428571427,1.2142857142857142,0.038461538461538464,0,0.005494505494505495,364
-556564447378198315,14.695652173913043,1.6521739130434783,0,0,0,46,NA,NA,NA,NA,NA,NA,14.695652173913043,1.6521739130434783,0,0,0,46
-5574903112840383777,37.95,1.2,1.15,0,0,20,NA,NA,NA,NA,NA,NA,22.8046875,1.21484375,0.83203125,0,0,256
-5598000076959288310,6.333333333333333,1,0.16666666666666666,0,0,6,15.176470588235293,0.9411764705882353,1.1176470588235294,0,0.23529411764705882,17,10.910344827586206,1.1379310344827587,0.1206896551724138,0,0.013793103448275862,290
-5601407293933941445,7.666666666666667,0.6666666666666666,2.6666666666666665,0,0,3,7.881578947368421,1.2236842105263157,0.013157894736842105,0,0,76,14.364102564102565,1.2256410256410257,0.6153846153846154,0,0,195
-5626936087624906275,15.285714285714286,1.3085714285714285,0.04,0,0,175,NA,NA,NA,NA,NA,NA,10.780026109660575,1.2428198433420365,0.060704960835509136,0,0,1532
-5639355240709362652,22.244444444444444,1.3555555555555556,0,0,0,45,NA,NA,NA,NA,NA,NA,14.370786516853933,1.1910112359550562,0,0,0,89
-5667293436280134842,20.575757575757574,2.3333333333333335,0.7575757575757576,0,0,33,NA,NA,NA,NA,NA,NA,26.923076923076923,1.6778846153846154,0.8557692307692307,0,0,208
-5669004557828672014,11.75,1,0,0,0,8,NA,NA,NA,NA,NA,NA,11.75,1,0,0,0,8
-5677076625214503709,11.307692307692308,1.7692307692307692,1.6923076923076923,0,0,13,NA,NA,NA,NA,NA,NA,12.16140350877193,1.249122807017544,0.16140350877192983,0,0,285
-5681234267857297448,41.916666666666664,1.0416666666666667,0.16666666666666666,0,0,24,NA,NA,NA,NA,NA,NA,41.916666666666664,1.0416666666666667,0.16666666666666666,0,0,24
-5683476290165353702,9,1,0,0,0,8,NA,NA,NA,NA,NA,NA,23.025862068965516,1.6724137931034482,0.12931034482758622,0,0,116
-5703505664599317366,27.51156069364162,1.3872832369942196,1.1445086705202312,0,0,346,21.61635220125786,1.2264150943396226,0.1949685534591195,0.11320754716981132,0.08176100628930817,159,14.96532258064516,1.1290322580645162,0.49233870967741933,0.11370967741935484,0.1310483870967742,2480
-5705388133482574365,9.043795620437956,1.7858880778588808,0.0948905109489051,0,0,411,73.91666666666667,1.6666666666666667,0,0,0,12,10.70875,1.795625,0.205625,0.01125,0.00375,1600
-575937017936968478,24.789473684210527,2.3684210526315788,0.21052631578947367,0,0,19,NA,NA,NA,NA,NA,NA,21.389908256880734,1.5321100917431192,0.16972477064220184,0,0,218
-5788842198024197473,13.067796610169491,1,0,0,0,59,NA,NA,NA,NA,NA,NA,17.28767123287671,1.2328767123287672,0,0,0,73
-5799138277403309776,6.514851485148514,1.0297029702970297,0.10891089108910891,0,0,101,NA,NA,NA,NA,NA,NA,8.457943925233645,1.0373831775700935,0.102803738317757,0,0,107
-5802466800749094457,18.166666666666668,1.5666666666666667,0.9166666666666666,0,0,60,NA,NA,NA,NA,NA,NA,13.587719298245615,1.3903508771929824,0.40350877192982454,0,0,228
-5807455025029562918,21,1.3333333333333333,0,0,0,24,9.34,1.7,0.3,0,0.04,50,19.369230769230768,1.6738461538461538,0.48307692307692307,0,0.009230769230769232,325
-5811359803865573594,10,1.1063829787234043,0,0,0,94,NA,NA,NA,NA,NA,NA,19.710610932475884,1.1543408360128617,0.04501607717041801,0,0,311
-5819586054873389038,82.15942028985508,1.5072463768115942,1.4057971014492754,0,0,138,NA,NA,NA,NA,NA,NA,39.35227272727273,1.277462121212121,0.8778409090909091,9.46969696969697e-4,0,1056
-5827584410452274506,14.136363636363637,1.4772727272727273,0.18181818181818182,0,0,44,NA,NA,NA,NA,NA,NA,25.474074074074075,1.4,0.3377777777777778,0.035555555555555556,0,675
-5845922051733786633,5.849462365591398,1.7849462365591398,0.16129032258064516,0,0,93,NA,NA,NA,NA,NA,NA,7.383399209486166,1.3873517786561265,0.35177865612648224,0,0,253
-5850219756216506833,11.1651376146789,1.146788990825688,0,0,0,109,NA,NA,NA,NA,NA,NA,12.32601880877743,1.2523510971786833,0.18808777429467086,0,0,638
-58505417434322320,11.52073732718894,1.304147465437788,0.3686635944700461,0.03456221198156682,0,434,NA,NA,NA,NA,NA,NA,13.476499189627228,1.4181523500810373,0.4181523500810373,0.024311183144246355,0,617
-5854984396948859873,16.74815724815725,1.3452088452088453,0.9594594594594594,0,0,814,31.00793650793651,1.8412698412698412,0.5833333333333334,0.007936507936507936,0.05555555555555555,252,19.602305475504323,1.4024975984630164,0.8121998078770413,9.606147934678194e-4,0.0067243035542747355,2082
-5887107167230934603,26.692307692307693,3.1794871794871793,0,0,0,39,13.6,1,0,0,0,5,12.717757009345794,2.3289719626168224,0.23177570093457944,0,0,535
-5887192136799688216,12.352941176470589,1.2941176470588236,0.45588235294117646,0,0,68,NA,NA,NA,NA,NA,NA,21.271255060728745,1.4979757085020242,0.3319838056680162,0,0,247
-5891768596189436881,20,0.6666666666666666,2.6666666666666665,0,0,3,NA,NA,NA,NA,NA,NA,13.7966573816156,1.1754874651810585,0.45125348189415043,0,0,359
-5891878984476139904,10.481481481481481,1.3148148148148149,0.1111111111111111,0,0,54,43.38461538461539,1.5769230769230769,0.5,0,0,26,14.988636363636363,1.2159090909090908,0.16477272727272727,0,0,176
-5892803269560400985,22.176706827309236,1.465863453815261,0.8473895582329317,0,0,249,17.798283261802574,3.0643776824034337,0.5278969957081545,0,0,233,7.8490199254819375,1.5167665640693342,0.21318645715211404,0.003401911550299692,0,6173
-589606374870754666,9.01578947368421,1.3631578947368421,0.010526315789473684,0,0,190,NA,NA,NA,NA,NA,NA,13.834890965732088,1.5233644859813085,0.04361370716510903,0,0,321
-5900353638160766292,24.152173913043477,1.434782608695652,2.5869565217391304,0,0,46,NA,NA,NA,NA,NA,NA,18.06614785992218,1.5603112840466926,1.0428015564202335,0,0,257
-5946236813620795675,47.333333333333336,1.5,0.5,0,0,6,22.416666666666668,1.5208333333333333,0.5416666666666666,0,0.020833333333333332,96,19.579881656804734,1.4970414201183433,0.33727810650887574,0,0.011834319526627219,169
-5973392073472081648,13.184466019417476,1.2912621359223302,0.05825242718446602,0,0,103,NA,NA,NA,NA,NA,NA,15.42962962962963,1.362962962962963,0.06666666666666667,0,0,135
-597769480657351065,29,1.3333333333333333,4,0,0,3,NA,NA,NA,NA,NA,NA,21.983471074380166,2.9173553719008263,1.43801652892562,0,0,121
-5977824145799466629,11.96774193548387,1.4516129032258065,0.0967741935483871,0,0,31,NA,NA,NA,NA,NA,NA,11.96774193548387,1.4516129032258065,0.0967741935483871,0,0,31
-598432803371225911,20.5,1.75,2.125,0,0,8,NA,NA,NA,NA,NA,NA,17.40625,1.375,1.6875,0,0,32
-5992131699020950362,30,3.25,0.5,0,0,4,NA,NA,NA,NA,NA,NA,30,3.25,0.5,0,0,4
-5992778473885431206,22.387096774193548,1.8709677419354838,0.9354838709677419,0,0,31,18.235849056603772,1.4528301886792452,0.3490566037735849,0,0,106,25.357758620689655,1.4482758620689655,0.9353448275862069,0,0,232
-600618244283136416,32.01724137931034,2.8275862068965516,0.4482758620689655,0,0,58,60.43478260869565,2,4.173913043478261,0,0,23,27.071428571428573,1.7892857142857144,0.6892857142857143,0,0,280
-6009704528569257646,21.5,1.3,0.4,0,0,10,NA,NA,NA,NA,NA,NA,21.5,1.3,0.4,0,0,10
-6016656252866227542,11.82857142857143,1.3714285714285714,0.02857142857142857,0,0,35,32.25,1,1,0,0,8,15.627906976744185,1.302325581395349,0.20930232558139536,0,0,43
-6022557213156795191,24.34,1.3,0.22,0,0,50,NA,NA,NA,NA,NA,NA,14.513043478260869,1.1782608695652175,0.10434782608695652,0,0,230
-602350256501823253,59.61224489795919,1.7551020408163265,2.0408163265306123,0,0,49,NA,NA,NA,NA,NA,NA,47.425925925925924,2.3402777777777777,0.9189814814814815,0,0,432
-6032245726312249401,11.648351648351648,1.3021978021978022,0.989010989010989,0.13186813186813187,0,182,19.17391304347826,1.434782608695652,0.782608695652174,0,0,23,23.278901734104046,1.2138728323699421,0.3554913294797688,0.03468208092485549,0,692
-6036132741396476602,20.866666666666667,2.2444444444444445,0,0,0,45,27.94736842105263,3.5789473684210527,0.5368421052631579,0,0,95,14.584518167456556,1.990521327014218,0.2480252764612954,0,0,633
-6049453906293335096,11.122047244094489,1.2125984251968505,0.1220472440944882,0,0,254,48.84615384615385,3.3205128205128207,1.1923076923076923,0,0,78,10.462829736211031,1.2577937649880095,0.15167865707434053,0,0,1668
-6052499348836620287,27.972972972972972,1.6324324324324324,0.518918918918919,0,0,185,NA,NA,NA,NA,NA,NA,38.80064308681672,1.5605573419078242,0.6816720257234726,0,0,933
-6072101281980417620,18.4,1.1,0.05,0,0,20,19.09375,1.34375,0.25,0.0625,0.28125,32,19.084745762711865,1.6101694915254237,0.14124293785310735,0.011299435028248588,0.05084745762711865,177
-6072677518821640553,53,6,2.5,0,0,2,21.009090909090908,1.6409090909090909,2.1636363636363636,0,0,220,23.54265402843602,1.6208530805687205,1.1777251184834123,0.037914691943127965,0,422
-6077923187407412400,9.555555555555555,1.1481481481481481,0.48148148148148145,0,0,216,NA,NA,NA,NA,NA,NA,14.115902964959568,1.3962264150943395,0.3890386343216532,0,0,1113
-6093913195241380454,25.61111111111111,1.6851851851851851,0.6296296296296297,0,0,54,NA,NA,NA,NA,NA,NA,19.06179775280899,1.6797752808988764,0.848314606741573,0,0,178
-6094132919210395402,75.3,1.7,0,0,0,10,10.492424242424242,1.106060606060606,0.030303030303030304,0,0,132,14.478991596638656,1.1890756302521008,0.15546218487394958,0,0,238
-6103871317163856638,13.353191489361702,1.3787234042553191,0.10212765957446808,0,0,235,13.833333333333334,1.1666666666666667,0.5,0.4583333333333333,0,24,16.23262411347518,1.3120567375886525,0.11773049645390071,0.015602836879432624,0,705
-6121798081657662726,11.762237762237762,1.2167832167832169,0.42657342657342656,0,0,143,NA,NA,NA,NA,NA,NA,12.477124183006536,1.2091503267973855,0.43790849673202614,0,0,153
-6151987207091937575,6.888888888888889,1.4444444444444444,0,0,0,9,NA,NA,NA,NA,NA,NA,13.395939086294415,1.3553299492385786,0.1065989847715736,0,0,197
-6152719529903538513,17.67058823529412,1.776470588235294,0,0,0,85,NA,NA,NA,NA,NA,NA,11.747774480712167,1.2403560830860534,0.002967359050445104,0,0,337
-6177619289207701686,18.8,1.5,0.03333333333333333,0,0,30,NA,NA,NA,NA,NA,NA,9.952038369304557,1.1630695443645085,0.002398081534772182,0.045563549160671464,0,417
-6178404001286304439,38.43867924528302,1.599056603773585,0.1320754716981132,0,0,212,18.275862068965516,1,0.1724137931034483,1,0,29,51.038022813688215,1.5006337135614702,0.2889733840304182,0.050697084917617236,0,789
-6196493292490320332,7.396825396825397,1.0793650793650793,0,0,0,63,NA,NA,NA,NA,NA,NA,7.2259887005649714,1.1073446327683616,0.005649717514124294,0,0,177
-6206808102509112914,116,2.5,0,0,0,2,55.94736842105263,3.3684210526315788,2.5789473684210527,0,0,19,27.890889830508474,1.6144067796610169,0.4311440677966102,0,0,944
-6207207274791917227,7.944444444444445,1.1527777777777777,0.2916666666666667,0,0,72,15.166666666666666,1.1666666666666667,0,0,0,6,7.903296703296704,1.1956043956043956,0.08351648351648351,0,0,455
-6241807274705658173,18.322580645161292,1.5806451612903225,2.193548387096774,0,0,31,8.348148148148148,1.2148148148148148,0.34814814814814815,0.1037037037037037,0.1037037037037037,135,16.595132743362832,1.2433628318584071,0.7787610619469026,0.030973451327433628,0.030973451327433628,452
-6276726362420480725,4.877551020408164,1.4081632653061225,0,0,0,49,6.666666666666667,1.0833333333333333,0,0.08333333333333333,0,12,6.909090909090909,1.5844155844155845,0.012987012987012988,0.012987012987012988,0,77
-6301558592974560868,33.885416666666664,1.4444444444444444,0.5,0,0,288,NA,NA,NA,NA,NA,NA,33.885416666666664,1.4444444444444444,0.5,0,0,288
-6314699397423471123,5.485804416403785,1.1782334384858044,0.12381703470031545,0,0,1268,NA,NA,NA,NA,NA,NA,7.6853103872157345,1.2901044867854947,0.13706207744314688,0,0,1627
-6345250132280606900,24.013986013986013,1.5034965034965035,0.8181818181818182,0,0,143,NA,NA,NA,NA,NA,NA,24.013986013986013,1.5034965034965035,0.8181818181818182,0,0,143
-634953332297468035,8.47085201793722,1.2645739910313902,0.4798206278026906,0,0,223,NA,NA,NA,NA,NA,NA,11.731391585760518,1.27831715210356,0.4077669902912621,0.025889967637540454,0,309
-637069954700306822,3.1818181818181817,1.0227272727272727,2.8636363636363638,0,0,44,NA,NA,NA,NA,NA,NA,6.2898550724637685,1.0724637681159421,1.826086956521739,0,0,69
-6388867061330993599,241.8709677419355,1.3225806451612903,0.41935483870967744,0,0,31,NA,NA,NA,NA,NA,NA,160.59259259259258,1.4691358024691359,1.2345679012345678,0,0,81
-6394517997576208221,7.8,2.225,0.025,0,0,40,NA,NA,NA,NA,NA,NA,8.404494382022472,1.595505617977528,0.0898876404494382,0,0,89
-6420698695789937293,19.735099337748345,1.1258278145695364,0.48344370860927155,0,0,151,106.66666666666667,1.1666666666666667,0,0,0,6,26.728232189973614,1.432717678100264,0.40897097625329815,0,0,379
-6432746661879687692,14.928571428571429,2.0476190476190474,0.4523809523809524,0,0,42,13.702702702702704,1.2027027027027026,0.6756756756756757,0,0,74,14.720930232558139,1.5232558139534884,0.5290697674418605,0,0,172
-6451554392577683202,47,10,4,0,0,1,NA,NA,NA,NA,NA,NA,47,10,4,0,0,1
-6470450397978469945,49.189189189189186,1.2972972972972974,0.4594594594594595,0,0,37,NA,NA,NA,NA,NA,NA,41.607142857142854,1.1964285714285714,0.5892857142857143,0,0.125,112
-6483385561683230699,17.147465437788018,1.4147465437788018,0.2119815668202765,0,0,217,NA,NA,NA,NA,NA,NA,19.314893617021276,1.4127659574468086,0.22127659574468084,0,0,235
-6498741676530344152,19.692307692307693,1.9230769230769231,6.6923076923076925,0,0,13,NA,NA,NA,NA,NA,NA,28.92896174863388,1.5683060109289617,1.4426229508196722,0.01639344262295082,0,183
-6500528778928789616,10.68141592920354,1.0265486725663717,0,0,0,113,21.818181818181817,1.1818181818181819,0,0,0,11,17.623497997329775,1.615487316421896,0.1829105473965287,0,0,749
-6507954442447696350,43.86842105263158,1.4210526315789473,1.1578947368421053,0,0,38,NA,NA,NA,NA,NA,NA,57.04,1.52,1.27,0,0,100
-6508180413906838159,43.26271186440678,5.415254237288136,0.5508474576271186,0,0,118,NA,NA,NA,NA,NA,NA,34.573469387755104,4.004081632653061,0.7163265306122449,0,0,490
-651077600081136744,18,1.3888888888888888,0.1111111111111111,0,0,18,NA,NA,NA,NA,NA,NA,18,1.3888888888888888,0.1111111111111111,0,0,18
-6527686425685891030,6.269230769230769,1.0769230769230769,0,0,0,26,NA,NA,NA,NA,NA,NA,12.753424657534246,1.2328767123287672,0.4794520547945205,0,0,73
-6533739931282896042,14.555555555555555,1.3333333333333333,0,0,0,9,20.50735294117647,1.3161764705882353,0.8235294117647058,0,0,136,30.13564668769716,1.3943217665615142,0.555205047318612,0,0.00473186119873817,634
-6543184711083318463,32.375,1.125,0,0,0,8,NA,NA,NA,NA,NA,NA,46.98076923076923,1.0961538461538463,0.38461538461538464,0,0,52
-6545746960292560706,25.897959183673468,1.5714285714285714,0.2857142857142857,0,0,49,36.45454545454545,1.8636363636363635,0.6363636363636364,0,0.22727272727272727,22,42.644,1.556,0.288,0,0.02,250
-6551013597201580528,6.214814814814815,1.3185185185185184,0.037037037037037035,0,0,135,10.384615384615385,2.1153846153846154,8.807692307692308,0,0,26,13.778523489932885,1.574944071588367,0.8053691275167785,0.0022371364653243847,0,447
-6552229307336536119,11.746031746031745,1.1111111111111112,0.07936507936507936,0,0,63,NA,NA,NA,NA,NA,NA,14.586666666666666,1.2,0.32,0,0,75
-6558444463708228872,39.19469026548673,1.6725663716814159,0.08849557522123894,0,0,113,NA,NA,NA,NA,NA,NA,39.354609929078016,1.5886524822695036,0.07801418439716312,0,0,141
-6561870580173191907,14.722222222222221,1.2916666666666667,0.1527777777777778,0,0,72,NA,NA,NA,NA,NA,NA,16.608974358974358,1.3183760683760684,0.46153846153846156,0.014957264957264958,0,468
-6565946261970992668,7.791666666666667,1,0,0,0,24,NA,NA,NA,NA,NA,NA,16.7816091954023,1.103448275862069,0.11494252873563218,0,0,87
-6567386287154438861,5.842105263157895,1.3508771929824561,0.03508771929824561,0,0,57,NA,NA,NA,NA,NA,NA,5.579728059332509,1.1582200247218788,0.018541409147095178,0,0,809
-6573262406260658363,32.94957983193277,4.126050420168068,0.6302521008403361,0,0,119,23.17391304347826,1.434782608695652,0.30434782608695654,0.6521739130434783,0.13043478260869565,23,31.408312958435207,2.229828850855746,0.5403422982885085,0.05623471882640587,0.007334963325183374,409
-659061861144895125,20.833333333333332,1.3333333333333333,0,0,0,12,NA,NA,NA,NA,NA,NA,23.715968586387433,1.469895287958115,0.25,0.034031413612565446,0.030104712041884817,764
-663411250617824303,33.65,1.65,0.75,0,0,40,11,1.5,0,0,0,2,30.608695652173914,1.565217391304348,0.7391304347826086,0,0,46
